deal_id,company,industry,sales_rep,lead_source,deal_stage,deal_value,probability,created_date,expected_close_date,actual_close_date,status
DEAL-0917,Company 917,Education,Rahul,LinkedIn,Proposal,3521888,0.5,2025-09-28,2025-12-23,,Open
DEAL-0918,Company 918,Healthcare,Ananya,Partner,Closed Lost,2253463,0.0,2026-02-26,2026-07-15,2026-07-15,Lost
DEAL-0919,Company 919,Finance,Rahul,Website,Qualification,3992518,0.25,2025-12-30,2026-01-23,,Open
DEAL-0920,Company 920,Education,Ananya,Website,Prospecting,3321593,0.1,2026-05-31,2026-09-28,,Open
DEAL-0921,Company 921,Retail,Rahul,Referral,Negotiation,2862753,0.75,2025-05-12,2025-10-03,,Open
DEAL-0922,Company 922,Retail,Rahul,Referral,Negotiation,1168844,0.75,2026-01-27,2026-06-17,,Open
DEAL-0923,Company 923,Retail,Priya,Cold Call,Qualification,1507913,0.25,2026-06-04,2026-08-10,,Open
DEAL-0924,Company 924,Retail,Vikram,Partner,Closed Won,1038167,1.0,2025-07-31,2025-11-28,2025-11-28,Won
DEAL-0925,Company 925,Manufacturing,Sneha,Website,Proposal,1894053,0.5,2026-03-14,2026-05-17,,Open
DEAL-0926,Company 926,Manufacturing,Sneha,Referral,Negotiation,423145,0.75,2025-05-09,2025-07-06,,Open
DEAL-0927,Company 927,Finance,Ananya,LinkedIn,Prospecting,1270985,0.1,2026-01-10,2026-03-16,,Open
DEAL-0928,Company 928,Education,Rahul,Partner,Closed Lost,3833799,0.0,2025-09-23,2025-12-16,2025-12-16,Lost
DEAL-0929,Company 929,Retail,Rahul,Email Campaign,Proposal,4672295,0.5,2025-02-08,2025-03-12,,Open
DEAL-0930,Company 930,Technology,Sneha,Referral,Prospecting,4155513,0.1,2025-12-18,2026-04-21,,Open
DEAL-0931,Company 931,Finance,Rahul,Email Campaign,Proposal,3111481,0.5,2026-06-28,2026-09-25,,Open
DEAL-0932,Company 932,Technology,Vikram,Referral,Qualification,821965,0.25,2025-08-20,2025-10-04,,Open
DEAL-0933,Company 933,Healthcare,Arjun,Referral,Proposal,4144638,0.5,2026-06-14,2026-09-20,,Open
DEAL-0934,Company 934,Education,Ananya,Email Campaign,Qualification,1748413,0.25,2026-02-06,2026-05-03,,Open
DEAL-0935,Company 935,Technology,Vikram,Website,Closed Lost,4220163,0.0,2025-11-05,2026-05-02,2026-05-02,Lost
DEAL-0936,Company 936,Healthcare,Ananya,Website,Qualification,2504244,0.25,2025-02-11,2025-03-20,,Open
DEAL-0937,Company 937,Finance,Rahul,Cold Call,Proposal,3544679,0.5,2025-05-20,2025-10-17,,Open
DEAL-0938,Company 938,Healthcare,Priya,Referral,Qualification,4270242,0.25,2026-02-14,2026-05-29,,Open
DEAL-0939,Company 939,Education,Vikram,Partner,Negotiation,1781530,0.75,2025-09-12,2025-12-17,,Open
DEAL-0940,Company 940,Finance,Sneha,Partner,Negotiation,3423694,0.75,2025-09-15,2025-10-25,,Open
DEAL-0941,Company 941,Education,Arjun,Referral,Prospecting,765295,0.1,2025-07-07,2025-12-09,,Open
DEAL-0942,Company 942,Finance,Sneha,LinkedIn,Qualification,1890820,0.25,2025-06-18,2025-11-22,,Open
DEAL-0943,Company 943,Manufacturing,Rahul,Email Campaign,Prospecting,2103262,0.1,2025-09-12,2025-12-20,,Open
DEAL-0944,Company 944,Education,Vikram,Cold Call,Negotiation,2122171,0.75,2025-01-11,2025-07-09,,Open
DEAL-0945,Company 945,Healthcare,Ananya,Cold Call,Closed Won,1250346,1.0,2025-08-25,2026-02-06,2026-02-06,Won
DEAL-0946,Company 946,Finance,Rahul,Email Campaign,Proposal,3134903,0.5,2025-09-12,2025-11-18,,Open
DEAL-0947,Company 947,Retail,Vikram,Partner,Closed Won,4465743,1.0,2025-12-23,2026-01-15,2026-01-15,Won
DEAL-0948,Company 948,Finance,Vikram,Referral,Closed Lost,3843092,0.0,2025-10-11,2026-01-10,2026-01-10,Lost
DEAL-0949,Company 949,Technology,Vikram,LinkedIn,Proposal,2975609,0.5,2026-08-13,2026-09-29,,Open
DEAL-0950,Company 950,Education,Vikram,LinkedIn,Qualification,4873416,0.25,2026-08-09,2027-01-13,,Open
DEAL-0951,Company 951,Finance,Sneha,Website,Qualification,1609049,0.25,2025-07-01,2025-07-19,,Open
DEAL-0952,Company 952,Healthcare,Rahul,Cold Call,Qualification,1117979,0.25,2025-08-03,2025-11-26,,Open
DEAL-0953,Company 953,Technology,Priya,Website,Negotiation,4216289,0.75,2025-11-05,2026-01-21,,Open
DEAL-0954,Company 954,Finance,Sneha,Email Campaign,Proposal,2334798,0.5,2026-03-01,2026-04-12,,Open
DEAL-0955,Company 955,Finance,Rahul,LinkedIn,Proposal,829105,0.5,2025-03-10,2025-06-28,,Open
DEAL-0956,Company 956,Manufacturing,Ananya,Partner,Prospecting,950853,0.1,2025-06-19,2025-08-21,,Open
DEAL-0957,Company 957,Technology,Ananya,LinkedIn,Proposal,4619146,0.5,2025-05-12,2025-10-03,,Open
DEAL-0958,Company 958,Education,Arjun,Email Campaign,Proposal,1531177,0.5,2026-01-15,2026-05-20,,Open
DEAL-0959,Company 959,Retail,Arjun,Partner,Qualification,2193167,0.25,2026-04-09,2026-09-28,,Open
DEAL-0960,Company 960,Technology,Sneha,Cold Call,Closed Won,1595329,1.0,2026-01-04,2026-05-22,2026-05-22,Won
DEAL-0961,Company 961,Retail,Vikram,Cold Call,Qualification,3784942,0.25,2025-02-13,2025-05-22,,Open
DEAL-0962,Company 962,Manufacturing,Vikram,Referral,Closed Won,2871105,1.0,2025-05-25,2025-11-02,2025-11-02,Won
DEAL-0963,Company 963,Healthcare,Vikram,Email Campaign,Proposal,758669,0.5,2025-07-25,2025-09-29,,Open
DEAL-0964,Company 964,Finance,Vikram,Referral,Prospecting,777467,0.1,2025-01-07,2025-02-24,,Open
DEAL-0965,Company 965,Finance,Priya,Partner,Prospecting,4798584,0.1,2025-02-11,2025-06-27,,Open
DEAL-0966,Company 966,Technology,Sneha,Website,Prospecting,2357199,0.1,2026-03-20,2026-08-17,,Open
DEAL-0967,Company 967,Technology,Rahul,Cold Call,Closed Won,3089316,1.0,2025-03-19,2025-05-21,2025-05-21,Won
DEAL-0968,Company 968,Manufacturing,Arjun,LinkedIn,Proposal,4017454,0.5,2025-02-27,2025-04-22,,Open
DEAL-0969,Company 969,Manufacturing,Vikram,LinkedIn,Prospecting,3260912,0.1,2026-04-29,2026-08-18,,Open
DEAL-0970,Company 970,Technology,Rahul,Referral,Qualification,3801531,0.25,2026-01-13,2026-02-02,,Open
DEAL-0971,Company 971,Manufacturing,Sneha,Email Campaign,Closed Lost,304043,0.0,2025-08-07,2025-10-16,2025-10-16,Lost
DEAL-0972,Company 972,Manufacturing,Rahul,Cold Call,Prospecting,4354388,0.1,2026-05-01,2026-06-02,,Open
DEAL-0973,Company 973,Finance,Vikram,LinkedIn,Negotiation,2934991,0.75,2025-01-19,2025-06-13,,Open
DEAL-0974,Company 974,Retail,Sneha,Email Campaign,Negotiation,1011858,0.75,2026-07-06,2026-09-13,,Open
DEAL-0975,Company 975,Manufacturing,Arjun,Cold Call,Qualification,2372273,0.25,2025-04-19,2025-08-23,,Open
DEAL-0976,Company 976,Healthcare,Ananya,Referral,Negotiation,1443488,0.75,2026-05-12,2026-06-14,,Open
DEAL-0977,Company 977,Healthcare,Priya,Partner,Proposal,4195466,0.5,2025-02-11,2025-03-14,,Open
DEAL-0978,Company 978,Manufacturing,Arjun,Website,Qualification,3221856,0.25,2025-01-19,2025-05-30,,Open
DEAL-0979,Company 979,Retail,Sneha,Cold Call,Closed Lost,4427987,0.0,2026-07-05,2026-12-24,2026-12-24,Lost
DEAL-0980,Company 980,Finance,Priya,Website,Prospecting,3564674,0.1,2025-07-15,2025-10-06,,Open
DEAL-0981,Company 981,Technology,Rahul,Email Campaign,Closed Won,1267309,1.0,2025-07-29,2025-11-19,2025-11-19,Won
DEAL-0982,Company 982,Manufacturing,Arjun,LinkedIn,Prospecting,2325598,0.1,2025-09-22,2026-03-18,,Open
DEAL-0983,Company 983,Technology,Priya,LinkedIn,Qualification,1819107,0.25,2025-12-31,2026-05-03,,Open
DEAL-0984,Company 984,Manufacturing,Arjun,Email Campaign,Proposal,1864630,0.5,2025-04-06,2025-09-13,,Open
DEAL-0985,Company 985,Retail,Ananya,Partner,Prospecting,262986,0.1,2026-06-14,2026-09-18,,Open
DEAL-0986,Company 986,Healthcare,Rahul,LinkedIn,Qualification,4129430,0.25,2025-06-11,2025-08-02,,Open
DEAL-0987,Company 987,Retail,Ananya,Email Campaign,Proposal,4803954,0.5,2026-05-09,2026-10-12,,Open
DEAL-0988,Company 988,Retail,Vikram,Partner,Proposal,3159823,0.5,2025-06-16,2025-11-27,,Open
DEAL-0989,Company 989,Technology,Sneha,Referral,Closed Won,2053011,1.0,2025-11-07,2025-11-22,2025-11-22,Won
DEAL-0990,Company 990,Retail,Sneha,Referral,Prospecting,1006011,0.1,2025-05-13,2025-09-06,,Open
DEAL-0991,Company 991,Technology,Sneha,Partner,Proposal,4398366,0.5,2026-03-26,2026-08-09,,Open
DEAL-0992,Company 992,Finance,Ananya,Referral,Negotiation,1497922,0.75,2026-04-24,2026-09-04,,Open
DEAL-0993,Company 993,Finance,Sneha,Partner,Negotiation,734076,0.75,2026-05-01,2026-09-18,,Open
DEAL-0994,Company 994,Healthcare,Arjun,Partner,Proposal,320001,0.5,2025-11-22,2026-05-15,,Open
DEAL-0995,Company 995,Technology,Vikram,Referral,Prospecting,1767826,0.1,2025-03-15,2025-06-30,,Open
DEAL-0996,Company 996,Manufacturing,Arjun,Cold Call,Negotiation,2908214,0.75,2025-01-04,2025-03-11,,Open
DEAL-0997,Company 997,Healthcare,Arjun,LinkedIn,Closed Won,1305959,1.0,2025-10-04,2026-03-19,2026-03-19,Won
DEAL-0998,Company 998,Healthcare,Sneha,Website,Prospecting,2406068,0.1,2025-11-20,2026-01-27,,Open
DEAL-0999,Company 999,Healthcare,Ananya,Website,Negotiation,3920019,0.75,2025-10-23,2026-03-27,,Open
DEAL-1000,Company 1000,Technology,Priya,Website,Qualification,1485367,0.25,2026-02-24,2026-05-30,,Open
